id_disciplina;ano;semestre;turma;id_aluno;nota;aprovado
1320106;2026;1;1;2026132021;7.6;1
1320107;2026;1;1;2026132021;6.8;1
1320101;2026;1;3;2026132022;6.5;1
1320102;2026;1;3;2026132022;7.1;1
1320103;2026;1;3;2026132022;8.4;1
1320104;2026;1;3;2026132022;6.1;1
1320105;2026;1;3;2026132022;7.8;1
1320106;2026;1;3;2026132022;6.3;1
1320107;2026;1;3;2026132022;6.1;1
1320101;2026;1;1;2026132023;7.6;1
1320102;2026;1;1;2026132023;8.7;1
1320103;2026;1;1;2026132023;7.1;1
1320104;2026;1;1;2026132023;9.9;1
1320105;2026;1;1;2026132023;8.1;1
1320106;2026;1;1;2026132023;9.2;1
1320107;2026;1;1;2026132023;6.1;1
1320201;2026;2;1;2026132023;8.4;1
1320202;2026;2;1;2026132023;8.9;1
1320203;2026;2;1;2026132023;6.3;1
1320204;2026;2;1;2026132023;6.5;1
1320205;2026;2;1;2026132023;7.7;1
1320206;2026;2;1;2026132023;7.0;1
1320207;2026;2;1;2026132023;1.0;0
1320301;2027;1;1;2026132023;9.6;1
1320302;2027;1;1;2026132023;9.8;1
1320303;2027;1;1;2026132023;7.6;1
1320304;2027;1;1;2026132023;6.1;1
1320305;2027;1;1;2026132023;6.1;1
1320306;2027;1;1;2026132023;8.8;1
1320308;2027;1;1;2026132023;6.1;1
1320401;2027;2;1;2026132023;6.1;1
1320402;2027;2;1;2026132023;6.1;1
1320403;2027;2;1;2026132023;6.9;1
1320404;2027;2;1;2026132023;3.1;0
1320405;2027;2;1;2026132023;6.6;1
1320406;2027;2;1;2026132023;6.4;1
1320501;2028;1;1;2026132023;7.7;1
1320502;2028;1;1;2026132023;8.5;1
1320503;2028;1;1;2026132023;6.1;1
1320505;2028;1;1;2026132023;7.0;1
1320506;2028;1;1;2026132023;6.1;1
1320601;2028;2;1;2026132023;8.5;1
1320602;2028;2;1;2026132023;8.9;1
1320603;2028;2;1;2026132023;8.6;1
1320605;2028;2;1;2026132023;8.0;1
1320606;2028;2;1;2026132023;9.2;1
1320701;2029;1;1;2026132023;9.4;1
1320702;2029;1;1;2026132023;9.7;1
1320703;2029;1;1;2026132023;8.8;1
1320705;2029;1;1;2026132023;7.6;1
1320706;2029;1;1;2026132023;6.3;1
1320101;2026;1;1;2026132024;6.1;1
1320102;2026;1;1;2026132024;6.1;1
1320103;2026;1;1;2026132024;6.9;1
1320104;2026;1;1;2026132024;9.2;1
1320105;2026;1;1;2026132024;6.6;1
1320106;2026;1;1;2026132024;7.9;1
1320107;2026;1;1;2026132024;9.9;1
1320101;2026;1;3;2026132025;6.1;1
1320102;2026;1;3;2026132025;6.3;1
1320103;2026;1;3;2026132025;9.0;1
1320104;2026;1;3;2026132025;6.9;1
1320105;2026;1;3;2026132025;6.1;1
1320106;2026;1;3;2026132025;7.1;1
1320107;2026;1;3;2026132025;6.9;1
1320201;2026;2;2;2026132025;0.4;0
1320202;2026;2;2;2026132025;9.7;1
1320203;2026;2;2;2026132025;9.6;1
1320204;2026;2;2;2026132025;9.6;1
1320205;2026;2;2;2026132025;7.4;1
1320206;2026;2;2;2026132025;9.1;1
1320207;2026;2;2;2026132025;8.2;1
1320302;2027;1;2;2026132025;9.7;1
1320303;2027;1;2;2026132025;9.7;1
1320304;2027;1;2;2026132025;6.1;1
1320305;2027;1;2;2026132025;9.7;1
1320306;2027;1;2;2026132025;6.6;1
1320307;2027;1;2;2026132025;8.7;1
1320308;2027;1;2;2026132025;9.2;1
1320402;2027;2;2;2026132025;9.1;1
1320403;2027;2;2;2026132025;6.2;1
1320404;2027;2;2;2026132025;6.9;1
1320405;2027;2;2;2026132025;6.1;1
1320406;2027;2;2;2026132025;9.7;1
1320407;2027;2;2;2026132025;8.4;1
1320502;2028;1;2;2026132025;4.4;0
1320503;2028;1;2;2026132025;3.7;0
1320504;2028;1;2;2026132025;6.1;1
1320505;2028;1;2;2026132025;9.7;1
1320506;2028;1;2;2026132025;7.3;1
1320507;2028;1;2;2026132025;9.6;1
1320604;2028;2;2;2026132025;6.7;1
1320605;2028;2;2;2026132025;3.8;0
1320606;2028;2;2;2026132025;6.1;1
1320704;2029;1;2;2026132025;4.7;0
1320706;2029;1;2;2026132025;8.3;1
1320101;2026;1;3;2026132026;9.5;1
1320102;2026;1;3;2026132026;9.5;1
1320103;2026;1;3;2026132026;6.1;1
1320104;2026;1;3;2026132026;6.1;1
1320105;2026;1;3;2026132026;6.1;1
1320106;2026;1;3;2026132026;2.2;0
1320107;2026;1;3;2026132026;6.1;1
1320201;2026;2;2;2026132026;6.1;1
1320202;2026;2;2;2026132026;8.4;1
1320203;2026;2;2;2026132026;9.8;1
1320204;2026;2;2;2026132026;8.5;1
1320205;2026;2;2;2026132026;6.5;1
1320207;2026;2;2;2026132026;8.1;1
1320301;2027;1;2;2026132026;7.1;1
1320302;2027;1;2;2026132026;9.1;1
1320303;2027;1;2;2026132026;1.9;0
1320304;2027;1;2;2026132026;7.9;1
1320305;2027;1;2;2026132026;6.1;1
1320307;2027;1;2;2026132026;7.8;1
1320308;2027;1;2;2026132026;6.1;1
1320401;2027;2;2;2026132026;2.0;0
1320402;2027;2;2;2026132026;6.4;1
1320404;2027;2;2;2026132026;8.8;1
1320405;2027;2;2;2026132026;8.0;1
1320407;2027;2;2;2026132026;6.9;1
1320502;2028;1;2;2026132026;7.1;1
1320504;2028;1;2;2026132026;7.7;1
1320505;2028;1;2;2026132026;6.4;1
1320507;2028;1;2;2026132026;6.3;1
1320602;2028;2;2;2026132026;3.9;0
1320604;2028;2;2;2026132026;6.2;1
1320605;2028;2;2;2026132026;9.9;1
1320704;2029;1;2;2026132026;6.1;1
1320705;2029;1;2;2026132026;8.0;1
1320804;2029;2;2;2026132026;6.1;1
1320805;2029;2;2;2026132026;8.4;1
1320904;2030;1;2;2026132026;6.5;1
1320905;2030;1;2;2026132026;6.9;1
1321004;2030;2;1;2026132026;6.1;1
1321005;2030;2;1;2026132026;9.1;1
1320101;2026;1;1;2026132027;9.2;1
1320102;2026;1;1;2026132027;6.1;1
1320103;2026;1;1;2026132027;6.1;1
1320104;2026;1;1;2026132027;6.8;1
1320105;2026;1;1;2026132027;9.4;1
1320106;2026;1;1;2026132027;6.4;1
1320107;2026;1;1;2026132027;8.9;1
1320201;2026;2;1;2026132027;8.2;1
1320202;2026;2;1;2026132027;6.8;1
1320203;2026;2;1;2026132027;8.1;1
1320204;2026;2;1;2026132027;8.5;1
1320205;2026;2;1;2026132027;9.2;1
1320206;2026;2;1;2026132027;2.0;0
1320207;2026;2;1;2026132027;6.1;1
1320301;2027;1;1;2026132027;7.1;1
1320302;2027;1;1;2026132027;7.1;1
1320303;2027;1;1;2026132027;0.9;0
1320304;2027;1;1;2026132027;6.1;1
1320305;2027;1;1;2026132027;6.4;1
1320307;2027;1;1;2026132027;7.6;1
1320308;2027;1;1;2026132027;7.1;1
1320401;2027;2;1;2026132027;6.3;1
1320402;2027;2;1;2026132027;8.2;1
1320404;2027;2;1;2026132027;6.1;1
1320405;2027;2;1;2026132027;8.8;1
1320407;2027;2;1;2026132027;6.2;1
1320501;2028;1;1;2026132027;8.5;1
1320502;2028;1;1;2026132027;6.1;1
1320504;2028;1;1;2026132027;7.5;1
1320505;2028;1;1;2026132027;6.6;1
1320507;2028;1;1;2026132027;7.6;1
1320601;2028;2;1;2026132027;6.1;1
1320602;2028;2;1;2026132027;7.2;1
1320604;2028;2;1;2026132027;7.6;1
1320605;2028;2;1;2026132027;9.4;1
1320701;2029;1;1;2026132027;9.6;1
1320702;2029;1;1;2026132027;7.5;1
1320704;2029;1;1;2026132027;6.1;1
1320705;2029;1;1;2026132027;6.1;1
1320801;2029;2;1;2026132027;6.8;1
1320802;2029;2;1;2026132027;9.0;1
1320804;2029;2;1;2026132027;8.3;1
1320805;2029;2;1;2026132027;6.1;1
1320901;2030;1;1;2026132027;6.7;1
1320902;2030;1;1;2026132027;7.2;1
1320904;2030;1;1;2026132027;9.4;1
1320905;2030;1;1;2026132027;7.4;1
1321001;2030;2;1;2026132027;7.2;1
1321002;2030;2;1;2026132027;8.6;1
1321004;2030;2;1;2026132027;7.1;1
1321005;2030;2;1;2026132027;9.0;1
1320101;2026;1;2;2026132028;6.1;1
1320102;2026;1;2;2026132028;6.1;1
1320103;2026;1;2;2026132028;8.3;1
1320104;2026;1;2;2026132028;8.3;1
1320105;2026;1;2;2026132028;6.1;1
1320106;2026;1;2;2026132028;6.2;1
1320107;2026;1;2;2026132028;10.0;1
1320201;2026;2;1;2026132028;9.8;1
1320202;2026;2;1;2026132028;8.2;1
1320203;2026;2;1;2026132028;9.0;1
1320204;2026;2;1;2026132028;9.2;1
1320205;2026;2;1;2026132028;6.5;1
1320206;2026;2;1;2026132028;6.1;1
1320207;2026;2;1;2026132028;9.6;1
1320301;2027;1;1;2026132028;8.9;1
1320302;2027;1;1;2026132028;4.9;0
1320303;2027;1;1;2026132028;9.4;1
1320304;2027;1;1;2026132028;8.7;1
1320305;2027;1;1;2026132028;6.6;1
1320306;2027;1;1;2026132028;7.8;1
1320307;2027;1;1;2026132028;6.1;1
1320308;2027;1;1;2026132028;3.4;0
1320101;2026;1;2;2026132029;8.8;1
1320102;2026;1;2;2026132029;7.3;1
1320103;2026;1;2;2026132029;7.5;1
1320104;2026;1;2;2026132029;7.1;1
1320105;2026;1;2;2026132029;9.1;1
1320106;2026;1;2;2026132029;7.5;1
1320107;2026;1;2;2026132029;4.0;0
1320201;2026;2;1;2026132029;6.1;1
1320202;2026;2;1;2026132029;6.1;1
1320203;2026;2;1;2026132029;7.9;1
1320204;2026;2;1;2026132029;6.1;1
1320205;2026;2;1;2026132029;1.2;0
1320206;2026;2;1;2026132029;7.8;1
1320301;2027;1;1;2026132029;8.9;1
1320302;2027;1;1;2026132029;10.0;1
1320303;2027;1;1;2026132029;6.3;1
1320304;2027;1;1;2026132029;7.9;1
1320306;2027;1;1;2026132029;6.1;1
1320308;2027;1;1;2026132029;7.2;1
1320401;2027;2;1;2026132029;6.2;1
1320402;2027;2;1;2026132029;8.8;1
1320403;2027;2;1;2026132029;10.0;1
1320404;2027;2;1;2026132029;2.9;0
1320406;2027;2;1;2026132029;6.4;1
1320501;2028;1;1;2026132029;8.0;1
1320502;2028;1;1;2026132029;6.6;1
1320503;2028;1;1;2026132029;6.1;1
1320506;2028;1;1;2026132029;7.0;1
1320601;2028;2;1;2026132029;6.1;1
1320602;2028;2;1;2026132029;6.6;1
1320603;2028;2;1;2026132029;10.0;1
1320606;2028;2;1;2026132029;6.1;1
1320701;2029;1;1;2026132029;7.0;1
1320702;2029;1;1;2026132029;6.1;1
1320703;2029;1;1;2026132029;7.4;1
1320706;2029;1;1;2026132029;9.3;1
1320801;2029;2;1;2026132029;8.8;1
1320802;2029;2;1;2026132029;9.0;1
1320803;2029;2;1;2026132029;8.0;1
1320901;2030;1;1;2026132029;6.7;1
1320902;2030;1;1;2026132029;6.1;1
1320903;2030;1;1;2026132029;6.1;1
1321001;2030;2;1;2026132029;7.2;1
1321002;2030;2;1;2026132029;6.1;1
1321003;2030;2;1;2026132029;6.2;1
1320101;2026;1;3;2026132030;6.1;1
1320102;2026;1;3;2026132030;8.3;1
1320103;2026;1;3;2026132030;6.7;1
1320104;2026;1;3;2026132030;8.2;1
1320105;2026;1;3;2026132030;8.2;1
1320106;2026;1;3;2026132030;6.4;1
1320107;2026;1;3;2026132030;7.8;1
1320201;2026;2;2;2026132030;8.4;1
1320202;2026;2;2;2026132030;6.1;1
1320203;2026;2;2;2026132030;8.4;1
1320204;2026;2;2;2026132030;6.1;1
1320205;2026;2;2;2026132030;8.6;1
1320206;2026;2;2;2026132030;7.5;1
1320207;2026;2;2;2026132030;6.1;1
1320301;2027;1;2;2026132030;1.7;0
1320302;2027;1;2;2026132030;8.1;1
1320303;2027;1;2;2026132030;6.3;1
1320304;2027;1;2;2026132030;2.0;0
1320305;2027;1;2;2026132030;8.2;1
1320306;2027;1;2;2026132030;7.9;1
1320307;2027;1;2;2026132030;8.4;1
1320308;2027;1;2;2026132030;9.8;1
1320402;2027;2;2;2026132030;6.8;1
1320403;2027;2;2;2026132030;6.1;1
1320405;2027;2;2;2026132030;9.2;1
1320406;2027;2;2;2026132030;8.7;1
1320407;2027;2;2;2026132030;8.0;1
1320502;2028;1;2;2026132030;6.1;1
1320503;2028;1;2;2026132030;6.1;1
1320505;2028;1;2;2026132030;6.7;1
1320506;2028;1;2;2026132030;3.0;0
1320507;2028;1;2;2026132030;9.5;1
1320602;2028;2;2;2026132030;8.8;1
1320603;2028;2;2;2026132030;9.0;1
1320605;2028;2;2;2026132030;9.9;1
1320702;2029;1;2;2026132030;7.3;1
1320703;2029;1;2;2026132030;10.0;1
1320705;2029;1;2;2026132030;8.8;1
1320802;2029;2;2;2026132030;7.9;1
1320803;2029;2;2;2026132030;8.0;1
1320805;2029;2;2;2026132030;9.0;1
1320902;2030;1;2;2026132030;8.5;1
1320903;2030;1;2;2026132030;8.5;1
1320905;2030;1;2;2026132030;3.5;0
1321002;2030;2;1;2026132030;9.7;1
1321003;2030;2;1;2026132030;7.7;1
1320101;2026;1;2;2026132031;9.6;1
1320102;2026;1;2;2026132031;7.9;1
1320103;2026;1;2;2026132031;6.1;1
1320104;2026;1;2;2026132031;6.9;1
1320105;2026;1;2;2026132031;8.8;1
1320106;2026;1;2;2026132031;8.6;1
1320107;2026;1;2;2026132031;6.1;1
1320201;2026;2;1;2026132031;8.3;1
1320202;2026;2;1;2026132031;8.3;1
1320203;2026;2;1;2026132031;9.5;1
1320204;2026;2;1;2026132031;6.9;1
1320205;2026;2;1;2026132031;8.1;1
1320206;2026;2;1;2026132031;1.7;0
1320207;2026;2;1;2026132031;6.6;1
1320301;2027;1;1;2026132031;6.1;1
1320302;2027;1;1;2026132031;9.2;1
1320303;2027;1;1;2026132031;2.0;0
1320304;2027;1;1;2026132031;7.2;1
1320305;2027;1;1;2026132031;7.9;1
1320307;2027;1;1;2026132031;9.5;1
1320308;2027;1;1;2026132031;7.8;1
1320401;2027;2;1;2026132031;7.9;1
1320402;2027;2;1;2026132031;8.6;1
1320404;2027;2;1;2026132031;9.9;1
1320405;2027;2;1;2026132031;8.2;1
1320407;2027;2;1;2026132031;6.1;1
1320501;2028;1;1;2026132031;7.2;1
1320502;2028;1;1;2026132031;8.9;1
1320504;2028;1;1;2026132031;8.0;1
1320505;2028;1;1;2026132031;7.1;1
1320507;2028;1;1;2026132031;0.1;0
1320601;2028;2;1;2026132031;3.0;0
1320602;2028;2;1;2026132031;6.1;1
1320604;2028;2;1;2026132031;6.7;1
1320605;2028;2;1;2026132031;6.1;1
1320702;2029;1;1;2026132031;8.2;1
1320704;2029;1;1;2026132031;8.8;1
1320705;2029;1;1;2026132031;9.0;1
1320802;2029;2;1;2026132031;7.2;1
1320804;2029;2;1;2026132031;9.3;1
1320805;2029;2;1;2026132031;9.4;1
1320902;2030;1;1;2026132031;8.8;1
1320904;2030;1;1;2026132031;9.0;1
1320905;2030;1;1;2026132031;9.9;1
1321002;2030;2;1;2026132031;8.1;1
1321004;2030;2;1;2026132031;6.1;1
1321005;2030;2;1;2026132031;7.7;1
1320101;2026;1;2;2026132032;6.1;1
1320102;2026;1;2;2026132032;1.1;0
1320103;2026;1;2;2026132032;6.1;1
1320104;2026;1;2;2026132032;6.3;1
1320105;2026;1;2;2026132032;6.1;1
1320106;2026;1;2;2026132032;6.1;1
1320107;2026;1;2;2026132032;6.1;1
1320201;2026;2;1;2026132032;6.6;1
1320203;2026;2;1;2026132032;6.3;1
1320204;2026;2;1;2026132032;6.1;1
1320205;2026;2;1;2026132032;6.3;1
1320206;2026;2;1;2026132032;7.2;1
1320207;2026;2;1;2026132032;9.0;1
1320301;2027;1;1;2026132032;7.8;1
1320303;2027;1;1;2026132032;3.1;0
1320304;2027;1;1;2026132032;8.5;1
1320305;2027;1;1;2026132032;7.5;1
1320306;2027;1;1;2026132032;3.4;0
1320307;2027;1;1;2026132032;9.9;1
1320308;2027;1;1;2026132032;8.4;1
1320101;2026;1;3;2026132033;8.6;1
1320102;2026;1;3;2026132033;9.8;1
1320103;2026;1;3;2026132033;9.2;1
1320104;2026;1;3;2026132033;6.1;1
1320105;2026;1;3;2026132033;2.0;0
1320106;2026;1;3;2026132033;8.3;1
1320107;2026;1;3;2026132033;6.1;1
1320201;2026;2;2;2026132033;7.3;1
1320202;2026;2;2;2026132033;6.5;1
1320203;2026;2;2;2026132033;9.2;1
1320204;2026;2;2;2026132033;8.6;1
1320206;2026;2;2;2026132033;9.2;1
1320207;2026;2;2;2026132033;6.9;1
1320301;2027;1;2;2026132033;9.9;1
1320302;2027;1;2;2026132033;3.9;0
1320303;2027;1;2;2026132033;7.3;1
1320304;2027;1;2;2026132033;6.1;1
1320306;2027;1;2;2026132033;3.3;0
1320307;2027;1;2;2026132033;9.1;1
1320308;2027;1;2;2026132033;9.9;1
1320401;2027;2;2;2026132033;8.7;1
1320403;2027;2;2;2026132033;7.5;1
1320404;2027;2;2;2026132033;6.2;1
1320407;2027;2;2;2026132033;6.1;1
1320501;2028;1;2;2026132033;0.4;0
1320503;2028;1;2;2026132033;9.4;1
1320504;2028;1;2;2026132033;6.7;1
1320507;2028;1;2;2026132033;7.0;1
1320603;2028;2;2;2026132033;8.3;1
1320604;2028;2;2;2026132033;7.0;1
1320703;2029;1;2;2026132033;6.5;1
1320704;2029;1;2;2026132033;6.1;1
1320101;2026;1;2;2026132034;6.2;1
1320102;2026;1;2;2026132034;8.8;1
1320103;2026;1;2;2026132034;9.8;1
1320104;2026;1;2;2026132034;7.4;1
1320105;2026;1;2;2026132034;6.9;1
1320106;2026;1;2;2026132034;2.9;0
1320107;2026;1;2;2026132034;8.7;1
1320201;2026;2;1;2026132034;7.4;1
1320202;2026;2;1;2026132034;2.0;0
1320203;2026;2;1;2026132034;6.1;1
1320204;2026;2;1;2026132034;6.4;1
1320205;2026;2;1;2026132034;6.9;1
1320207;2026;2;1;2026132034;7.2;1
1320301;2027;1;1;2026132034;7.4;1
1320303;2027;1;1;2026132034;6.1;1
1320304;2027;1;1;2026132034;6.1;1
1320305;2027;1;1;2026132034;8.1;1
1320307;2027;1;1;2026132034;8.4;1
1320308;2027;1;1;2026132034;7.1;1
1320401;2027;2;1;2026132034;9.6;1
1320403;2027;2;1;2026132034;9.7;1
1320404;2027;2;1;2026132034;6.8;1
1320405;2027;2;1;2026132034;6.1;1
1320407;2027;2;1;2026132034;8.3;1
1320501;2028;1;1;2026132034;8.8;1
1320503;2028;1;1;2026132034;8.1;1
1320504;2028;1;1;2026132034;6.2;1
1320505;2028;1;1;2026132034;6.1;1
1320507;2028;1;1;2026132034;9.8;1
1320601;2028;2;1;2026132034;6.3;1
1320603;2028;2;1;2026132034;6.8;1
1320604;2028;2;1;2026132034;6.1;1
1320605;2028;2;1;2026132034;6.1;1
1320701;2029;1;1;2026132034;9.1;1
1320703;2029;1;1;2026132034;7.6;1
1320704;2029;1;1;2026132034;8.3;1
1320705;2029;1;1;2026132034;9.5;1
1320801;2029;2;1;2026132034;7.8;1
1320803;2029;2;1;2026132034;7.0;1
1320804;2029;2;1;2026132034;7.9;1
1320805;2029;2;1;2026132034;9.8;1
1320901;2030;1;1;2026132034;9.2;1
1320903;2030;1;1;2026132034;9.1;1
1320904;2030;1;1;2026132034;7.7;1
1320905;2030;1;1;2026132034;6.6;1
1321001;2030;2;1;2026132034;6.1;1
1321003;2030;2;1;2026132034;8.9;1
1321004;2030;2;1;2026132034;7.5;1
1321005;2030;2;1;2026132034;7.1;1
1320101;2026;1;3;2026132035;6.9;1
1320102;2026;1;3;2026132035;6.1;1
1320103;2026;1;3;2026132035;7.5;1
1320104;2026;1;3;2026132035;9.0;1
1320105;2026;1;3;2026132035;6.9;1
1320106;2026;1;3;2026132035;7.9;1
1320107;2026;1;3;2026132035;10.0;1
1320201;2026;2;2;2026132035;6.6;1
1320202;2026;2;2;2026132035;7.8;1
1320203;2026;2;2;2026132035;6.9;1
1320204;2026;2;2;2026132035;8.3;1
1320205;2026;2;2;2026132035;6.1;1
1320206;2026;2;2;2026132035;6.5;1
1320207;2026;2;2;2026132035;7.2;1
1320301;2027;1;2;2026132035;6.1;1
1320302;2027;1;2;2026132035;6.5;1
1320303;2027;1;2;2026132035;9.3;1
1320304;2027;1;2;2026132035;6.1;1
1320305;2027;1;2;2026132035;9.2;1
1320306;2027;1;2;2026132035;6.1;1
1320307;2027;1;2;2026132035;7.6;1
1320308;2027;1;2;2026132035;9.2;1
1320401;2027;2;2;2026132035;8.5;1
1320402;2027;2;2;2026132035;7.7;1
1320403;2027;2;2;2026132035;8.5;1
1320404;2027;2;2;2026132035;9.9;1
1320405;2027;2;2;2026132035;0.5;0
1320406;2027;2;2;2026132035;6.1;1
1320407;2027;2;2;2026132035;6.1;1
1320501;2028;1;2;2026132035;6.1;1
1320502;2028;1;2;2026132035;9.7;1
1320503;2028;1;2;2026132035;8.1;1
1320504;2028;1;2;2026132035;6.1;1
1320506;2028;1;2;2026132035;6.1;1
1320507;2028;1;2;2026132035;3.9;0
1320601;2028;2;2;2026132035;9.3;1
1320602;2028;2;2;2026132035;9.7;1
1320603;2028;2;2;2026132035;1.5;0
1320604;2028;2;2;2026132035;8.1;1
1320606;2028;2;2;2026132035;7.2;1
1320701;2029;1;2;2026132035;6.1;1
1320702;2029;1;2;2026132035;9.5;1
1320704;2029;1;2;2026132035;6.1;1
1320706;2029;1;2;2026132035;8.0;1
1320801;2029;2;2;2026132035;7.1;1
1320802;2029;2;2;2026132035;7.6;1
1320804;2029;2;2;2026132035;6.1;1
1320901;2030;1;2;2026132035;6.1;1
1320902;2030;1;2;2026132035;6.1;1
1320904;2030;1;2;2026132035;6.8;1
1321001;2030;2;1;2026132035;9.5;1
1321002;2030;2;1;2026132035;8.8;1
1321004;2030;2;1;2026132035;6.1;1
1320101;2026;1;2;2026132036;6.1;1
1320102;2026;1;2;2026132036;7.9;1
1320103;2026;1;2;2026132036;7.4;1
1320104;2026;1;2;2026132036;6.1;1
1320105;2026;1;2;2026132036;8.3;1
1320106;2026;1;2;2026132036;9.7;1
1320107;2026;1;2;2026132036;8.5;1
1320101;2026;1;2;2026132037;7.2;1
1320102;2026;1;2;2026132037;7.3;1
1320103;2026;1;2;2026132037;6.1;1
1320104;2026;1;2;2026132037;6.6;1
1320105;2026;1;2;2026132037;9.0;1
1320106;2026;1;2;2026132037;6.1;1
1320107;2026;1;2;2026132037;6.1;1
1320201;2026;2;2;2026132037;6.1;1
1320202;2026;2;2;2026132037;8.4;1
1320203;2026;2;2;2026132037;9.7;1
1320204;2026;2;2;2026132037;6.1;1
1320205;2026;2;2;2026132037;7.1;1
1320206;2026;2;2;2026132037;6.2;1
1320207;2026;2;2;2026132037;6.1;1
1320301;2027;1;2;2026132037;9.1;1
1320302;2027;1;2;2026132037;6.1;1
1320303;2027;1;2;2026132037;7.0;1
1320304;2027;1;2;2026132037;8.3;1
1320305;2027;1;2;2026132037;6.1;1
1320306;2027;1;2;2026132037;9.2;1
1320307;2027;1;2;2026132037;9.1;1
1320308;2027;1;2;2026132037;1.1;0
1320401;2027;2;1;2026132037;6.2;1
1320402;2027;2;1;2026132037;6.4;1
1320403;2027;2;1;2026132037;8.5;1
1320404;2027;2;1;2026132037;7.8;1
1320405;2027;2;1;2026132037;7.0;1
1320406;2027;2;1;2026132037;8.1;1
1320407;2027;2;1;2026132037;6.1;1
1320501;2028;1;2;2026132037;1.0;0
1320502;2028;1;2;2026132037;7.6;1
1320503;2028;1;2;2026132037;6.3;1
1320504;2028;1;2;2026132037;7.7;1
1320505;2028;1;2;2026132037;7.7;1
1320506;2028;1;2;2026132037;6.4;1
1320507;2028;1;2;2026132037;7.0;1
1320602;2028;2;2;2026132037;8.5;1
1320603;2028;2;2;2026132037;6.7;1
1320604;2028;2;2;2026132037;7.2;1
1320605;2028;2;2;2026132037;9.3;1
1320606;2028;2;2;2026132037;9.1;1
1320702;2029;1;2;2026132037;6.1;1
1320703;2029;1;2;2026132037;6.8;1
1320704;2029;1;2;2026132037;9.1;1
1320705;2029;1;2;2026132037;7.1;1
1320706;2029;1;2;2026132037;8.8;1
1320802;2029;2;2;2026132037;1.1;0
1320803;2029;2;2;2026132037;9.4;1
1320804;2029;2;2;2026132037;4.0;0
1320805;2029;2;2;2026132037;7.5;1
1320903;2030;1;2;2026132037;9.8;1
1320905;2030;1;2;2026132037;7.8;1
1321003;2030;2;1;2026132037;9.8;1
1321005;2030;2;1;2026132037;1.3;0
1320101;2026;1;2;2026132038;7.7;1
1320102;2026;1;2;2026132038;7.8;1
1320103;2026;1;2;2026132038;6.1;1
1320104;2026;1;2;2026132038;6.1;1
1320105;2026;1;2;2026132038;6.9;1
1320106;2026;1;2;2026132038;7.4;1
1320107;2026;1;2;2026132038;8.4;1
1320201;2026;2;2;2026132038;7.0;1
1320202;2026;2;2;2026132038;6.1;1
1320203;2026;2;2;2026132038;6.5;1
1320204;2026;2;2;2026132038;9.2;1
1320205;2026;2;2;2026132038;8.7;1
1320206;2026;2;2;2026132038;9.0;1
1320207;2026;2;2;2026132038;3.1;0
1320301;2027;1;2;2026132038;7.3;1
1320302;2027;1;2;2026132038;9.9;1
1320303;2027;1;2;2026132038;7.4;1
1320304;2027;1;2;2026132038;7.9;1
1320305;2027;1;2;2026132038;9.9;1
1320306;2027;1;2;2026132038;6.3;1
1320308;2027;1;2;2026132038;6.1;1
1320401;2027;2;2;2026132038;6.1;1
1320402;2027;2;2;2026132038;9.7;1
1320403;2027;2;2;2026132038;6.1;1
1320404;2027;2;2;2026132038;9.7;1
1320405;2027;2;2;2026132038;8.6;1
1320406;2027;2;2;2026132038;9.7;1
1320501;2028;1;2;2026132038;6.1;1
1320502;2028;1;2;2026132038;6.6;1
1320503;2028;1;2;2026132038;9.0;1
1320504;2028;1;2;2026132038;7.5;1
1320505;2028;1;2;2026132038;8.8;1
1320506;2028;1;2;2026132038;4.8;0
1320601;2028;2;2;2026132038;8.5;1
1320602;2028;2;2;2026132038;6.9;1
1320603;2028;2;2;2026132038;9.7;1
1320604;2028;2;2;2026132038;6.1;1
1320605;2028;2;2;2026132038;6.1;1
1320701;2029;1;2;2026132038;9.4;1
1320702;2029;1;2;2026132038;6.2;1
1320703;2029;1;2;2026132038;7.4;1
1320704;2029;1;2;2026132038;8.7;1
1320705;2029;1;2;2026132038;7.6;1
1320801;2029;2;2;2026132038;7.2;1
1320802;2029;2;2;2026132038;6.6;1
1320803;2029;2;2;2026132038;6.1;1
1320804;2029;2;2;2026132038;4.7;0
1320805;2029;2;2;2026132038;4.5;0
1320901;2030;1;2;2026132038;9.7;1
1320902;2030;1;2;2026132038;7.4;1
1320903;2030;1;2;2026132038;7.0;1
1320101;2026;1;2;2026132039;9.5;1
1320102;2026;1;2;2026132039;7.8;1
1320103;2026;1;2;2026132039;9.2;1
1320104;2026;1;2;2026132039;6.1;1
1320105;2026;1;2;2026132039;9.1;1
1320106;2026;1;2;2026132039;6.1;1
1320107;2026;1;2;2026132039;0.2;0
1320101;2026;1;2;2026132040;6.1;1
1320102;2026;1;2;2026132040;6.1;1
1320103;2026;1;2;2026132040;7.6;1
1320104;2026;1;2;2026132040;1.5;0
1320105;2026;1;2;2026132040;7.8;1
1320106;2026;1;2;2026132040;9.5;1
1320107;2026;1;2;2026132040;7.6;1
1320201;2026;2;2;2026132040;7.0;1
1320202;2026;2;2;2026132040;9.4;1
1320203;2026;2;2;2026132040;6.1;1
1320205;2026;2;2;2026132040;8.3;1
1320206;2026;2;2;2026132040;6.1;1
1320207;2026;2;2;2026132040;6.1;1
1320301;2027;1;2;2026132040;9.4;1
