id_disciplina;ano;semestre;turma;id_prof;horario;sala
3110603;2027;2;1;31400008;3f-13:45-16:15;ESETI-SALA-002
3110603;2027;2;2;31400007;3f-13:45-16:15;ESETI-SALA-003
3110603;2028;2;1;31400022;2f-13:45-16:15;ESETI-SALA-011
3110603;2028;2;2;31400021;2f-13:45-16:15;ESETI-SALA-012
3110604;2025;2;1;31400021;2f-16:15-17:05;ESETI-SALA-007
3110604;2025;2;2;31400022;2f-16:15-17:05;ESETI-SALA-008
3110604;2026;2;1;31200003;2f-13:45-14:35;ESETI-SALA-027
3110604;2026;2;2;31200001;2f-13:45-14:35;ESETI-SALA-028
3110604;2027;2;1;31400013;2f-13:45-14:35;ESETI-SALA-016
3110604;2027;2;2;31400014;2f-13:45-14:35;ESETI-SALA-017
3110604;2028;2;1;31400014;2f-13:45-14:35;ESETI-SALA-015
3110604;2028;2;2;31400013;2f-13:45-14:35;ESETI-SALA-016
3110701;2026;1;1;31400028;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-008
3110701;2026;1;2;31400027;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-009
3110701;2027;1;1;31400017;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-005
3110701;2027;1;2;31400018;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-006
3110701;2028;1;1;31400013;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-005
3110701;2028;1;2;31400014;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-006
3110701;2029;1;1;31400007;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-003
3110701;2029;1;2;31400008;2f-13:45-16:15/4f-13:45-16:15;ESETI-SALA-004
3110702;2026;1;1;31400016;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-006
3110702;2026;1;2;31400017;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-007
3110702;2027;1;1;31400007;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-003
3110702;2027;1;2;31400008;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-004
3110702;2028;1;1;31400005;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-003
3110702;2028;1;2;31400006;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-004
3110702;2029;1;1;31400001;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-001
3110702;2029;1;2;31400002;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-002
3110703;2026;1;1;31400024;3f-13:45-17:05;ESETI-SALA-003
3110703;2026;1;2;31400025;3f-13:45-17:05;ESETI-SALA-004
3110703;2027;1;1;31400014;2f-13:45-17:05;ESETI-SALA-013
3110703;2027;1;2;31400013;2f-13:45-17:05;ESETI-SALA-014
3110703;2028;1;1;31400028;2f-13:45-17:05;ESETI-SALA-009
3110703;2028;1;2;31400027;2f-13:45-17:05;ESETI-SALA-010
3110703;2029;1;1;31400015;2f-13:45-17:05;ESETI-SALA-005
3110703;2029;1;2;31400016;2f-13:45-17:05;ESETI-SALA-006
3110704;2026;1;1;31400019;2f-16:15-17:05;ESETI-SALA-008
3110704;2026;1;2;31400018;2f-16:15-17:05;ESETI-SALA-009
3110704;2027;1;1;31400015;2f-13:45-14:35;ESETI-SALA-021
3110704;2027;1;2;31400016;2f-13:45-14:35;ESETI-SALA-022
3110704;2028;1;1;31400016;2f-16:15-17:05;ESETI-SALA-005
3110704;2028;1;2;31400015;2f-16:15-17:05;ESETI-SALA-006
3110704;2029;1;1;31400021;2f-13:45-14:35;ESETI-SALA-007
3110704;2029;1;2;31400022;2f-13:45-14:35;ESETI-SALA-008
3110801;2026;2;1;31400016;2f-13:45-17:55;ESETI-SALA-013
3110801;2026;2;2;31400015;2f-13:45-17:55;ESETI-SALA-014
3110801;2027;2;1;31400028;2f-13:45-17:55;ESETI-SALA-011
3110801;2027;2;2;31400028;3f-13:45-17:55;ESETI-SALA-001
3110801;2028;2;1;31400019;2f-13:45-17:55;ESETI-SALA-007
3110801;2028;2;2;31400020;2f-13:45-17:55;ESETI-SALA-008
3110801;2029;2;1;31400009;2f-13:45-17:55;ESETI-SALA-003
3110801;2029;2;2;31400010;2f-13:45-17:55;ESETI-SALA-004
3110802;2026;2;1;31400005;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-003
3110802;2026;2;2;31400006;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-004
3110802;2027;2;1;31400003;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-003
3110802;2027;2;2;31400004;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-004
3110802;2028;2;1;31400001;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-001
3110802;2028;2;2;31400002;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-002
3110802;2029;2;1;31400001;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-001
3110802;2029;2;2;31400002;2f-13:45-17:05/4f-13:45-17:05;ESETI-SALA-002
3110803;2026;2;1;31400002;2f-13:45-17:05;ESETI-SALA-015
3110803;2026;2;2;31400001;2f-13:45-17:05;ESETI-SALA-016
3110803;2027;2;1;31400010;2f-13:45-17:05;ESETI-SALA-012
3110803;2027;2;2;31400009;2f-13:45-17:05;ESETI-SALA-013
3110803;2028;2;1;31400024;2f-13:45-17:05;ESETI-SALA-009
3110803;2028;2;2;31400023;2f-13:45-17:05;ESETI-SALA-010
3110803;2029;2;1;31400017;2f-13:45-17:05;ESETI-SALA-005
3110803;2029;2;2;31400018;2f-13:45-17:05;ESETI-SALA-006
3110804;2026;2;1;31200005;2f-13:45-14:35;ESETI-SALA-025
3110804;2026;2;2;31200004;2f-13:45-14:35;ESETI-SALA-026
3110804;2027;2;1;31400001;3f-13:45-14:35;ESETI-SALA-006
3110804;2027;2;2;31400001;3f-14:35-15:25;ESETI-SALA-006
3110804;2028;2;1;31400016;2f-13:45-14:35;ESETI-SALA-013
3110804;2028;2;2;31400015;2f-13:45-14:35;ESETI-SALA-014
3110804;2029;2;1;31400021;2f-13:45-14:35;ESETI-SALA-007
3110804;2029;2;2;31400022;2f-13:45-14:35;ESETI-SALA-008
3120101;2023;1;1;31400007;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120101;2023;1;2;31400008;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120101;2023;1;3;31400009;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-003
3120101;2024;1;1;31400009;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-003
3120101;2024;1;2;31400010;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-004
3120101;2024;1;3;31400011;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-005
3120101;2025;1;1;31400013;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-005
3120101;2025;1;2;31400014;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-006
3120101;2025;1;3;31400015;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-007
3120101;2026;1;1;31400013;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-005
3120101;2026;1;2;31400014;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-006
3120101;2026;1;3;31400015;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-007
3120102;2023;1;1;31400010;2f-7:30-12:30;ESETI-SALA-004
3120102;2023;1;2;31400011;2f-7:30-12:30;ESETI-SALA-005
3120102;2023;1;3;31400011;3f-7:30-12:30;ESETI-SALA-001
3120102;2024;1;1;31400014;2f-7:30-12:30;ESETI-SALA-008
3120102;2024;1;2;31400015;2f-7:30-12:30;ESETI-SALA-009
3120102;2024;1;3;31400016;2f-7:30-12:30;ESETI-SALA-010
3120102;2025;1;1;31400020;2f-7:30-12:30;ESETI-SALA-012
3120102;2025;1;2;31400021;2f-7:30-12:30;ESETI-SALA-013
3120102;2025;1;3;31400022;2f-7:30-12:30;ESETI-SALA-014
3120102;2026;1;1;31400026;2f-7:30-12:30;ESETI-SALA-016
3120102;2026;1;2;31400027;2f-7:30-12:30;ESETI-SALA-017
3120102;2026;1;3;31400028;2f-7:30-12:30;ESETI-SALA-018
3120103;2023;1;1;31400003;2f-7:30-8:20;ESETI-SALA-008
3120103;2023;1;2;31400005;2f-7:30-8:20;ESETI-SALA-009
3120103;2023;1;3;31400006;2f-7:30-8:20;ESETI-SALA-010
3120103;2024;1;1;31400016;3f-10:00-10:50;ESETI-SALA-001
3120103;2024;1;2;31400011;3f-7:30-8:20;ESETI-SALA-003
3120103;2024;1;3;31400015;3f-7:30-8:20;ESETI-SALA-004
3120103;2025;1;1;31400008;2f-7:30-8:20;ESETI-SALA-023
3120103;2025;1;2;31400023;2f-10:00-10:50;ESETI-SALA-019
3120103;2025;1;3;31400022;3f-10:00-10:50;ESETI-SALA-001
3120103;2026;1;1;31400017;2f-9:10-10:00;ESETI-SALA-024
3120103;2026;1;2;31400021;2f-10:25-11:15;ESETI-SALA-008
3120103;2026;1;3;31400020;2f-10:25-11:15;ESETI-SALA-009
3120104;2023;1;1;31400001;2f-7:30-10:00;ESETI-SALA-006
3120104;2023;1;2;31400010;3f-7:30-10:00;ESETI-SALA-002
3120104;2023;1;3;31400011;4f-7:30-10:00;ESETI-SALA-004
3120104;2024;1;1;31400016;3f-7:30-10:00;ESETI-SALA-001
3120104;2024;1;2;31400017;2f-7:30-10:00;ESETI-SALA-013
3120104;2024;1;3;31400001;3f-7:30-10:00;ESETI-SALA-002
3120104;2025;1;1;31400022;3f-7:30-10:00;ESETI-SALA-001
3120104;2025;1;2;31400023;2f-7:30-10:00;ESETI-SALA-019
3120104;2025;1;3;31400004;3f-7:30-10:00;ESETI-SALA-002
3120104;2026;1;1;31400020;3f-7:30-10:00;ESETI-SALA-005
3120104;2026;1;2;31400021;3f-7:30-10:00;ESETI-SALA-006
3120104;2026;1;3;31200002;2f-7:30-10:00;ESETI-SALA-023
3120105;2023;1;1;31400008;2f-10:50-12:30;ESETI-SALA-001
3120105;2023;1;2;31400009;2f-10:50-12:30;ESETI-SALA-002
3120105;2023;1;3;31400002;2f-7:30-9:10;ESETI-SALA-007
3120105;2024;1;1;31400003;2f-7:30-9:10;ESETI-SALA-015
3120105;2024;1;2;31400006;2f-7:30-9:10;ESETI-SALA-016
3120105;2024;1;3;31400017;2f-10:00-11:40;ESETI-SALA-013
3120105;2025;1;1;31200002;2f-7:30-9:10;ESETI-SALA-020
3120105;2025;1;2;31200003;2f-7:30-9:10;ESETI-SALA-021
3120105;2025;1;3;31200001;2f-7:30-9:10;ESETI-SALA-022
3120105;2026;1;1;31200004;2f-7:30-9:10;ESETI-SALA-026
3120105;2026;1;2;31200003;2f-7:30-9:10;ESETI-SALA-027
3120105;2026;1;3;31200001;2f-7:30-9:10;ESETI-SALA-028
3120201;2023;2;1;31400001;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-001
3120201;2023;2;2;31400002;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-002
3120201;2024;2;1;31400001;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-001
3120201;2024;2;2;31400002;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-002
3120201;2025;2;1;31400001;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-001
3120201;2025;2;2;31400002;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-002
3120201;2026;2;1;31400001;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-001
3120201;2026;2;2;31400002;2f-7:30-11:40/4f-7:30-11:40;ESETI-SALA-002
3120202;2023;2;1;31400007;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120202;2023;2;2;31400008;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120202;2024;2;1;31400011;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120202;2024;2;2;31400012;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120202;2025;2;1;31400015;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-005
3120202;2025;2;2;31400016;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-006
3120202;2026;2;1;31400019;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-007
3120202;2026;2;2;31400020;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-008
3120203;2023;2;1;31400010;2f-7:30-10:00;ESETI-SALA-005
3120203;2023;2;2;31400009;2f-7:30-10:00;ESETI-SALA-006
3120203;2024;2;1;31400006;2f-7:30-10:00;ESETI-SALA-013
3120203;2024;2;2;31400005;2f-7:30-10:00;ESETI-SALA-014
3120203;2025;2;1;31200002;2f-7:30-10:00;ESETI-SALA-021
3120203;2025;2;2;31400004;2f-7:30-10:00;ESETI-SALA-022
3120203;2026;2;1;31400005;3f-7:30-10:00;ESETI-SALA-003
3120203;2026;2;2;31400006;3f-7:30-10:00;ESETI-SALA-004
3120301;2024;1;1;31400007;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120301;2024;1;2;31400008;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120301;2025;1;1;31400011;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-003
3120301;2025;1;2;31400012;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-004
3120301;2026;1;1;31400011;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-003
3120301;2026;1;2;31400012;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-004
3120301;2027;1;1;31400005;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-003
3120301;2027;1;2;31400006;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-004
3120302;2024;1;1;31400012;2f-7:30-12:30;ESETI-SALA-006
3120302;2024;1;2;31400013;2f-7:30-12:30;ESETI-SALA-007
3120302;2025;1;1;31400018;2f-7:30-12:30;ESETI-SALA-010
3120302;2025;1;2;31400019;2f-7:30-12:30;ESETI-SALA-011
3120302;2026;1;1;31400024;2f-7:30-12:30;ESETI-SALA-014
3120302;2026;1;2;31400025;2f-7:30-12:30;ESETI-SALA-015
3120302;2027;1;1;31400015;2f-7:30-12:30;ESETI-SALA-011
3120302;2027;1;2;31400016;2f-7:30-12:30;ESETI-SALA-012
3120303;2024;1;1;31400011;2f-10:50-12:30;ESETI-SALA-001
3120303;2024;1;2;31200001;2f-7:30-9:10;ESETI-SALA-014
3120303;2025;1;1;31400014;2f-10:50-12:30;ESETI-SALA-001
3120303;2025;1;2;31400015;2f-10:50-12:30;ESETI-SALA-002
3120303;2026;1;1;31400017;2f-7:30-9:10;ESETI-SALA-024
3120303;2026;1;2;31200005;2f-7:30-9:10;ESETI-SALA-025
3120303;2027;1;1;31400013;3f-7:30-9:10;ESETI-SALA-003
3120303;2027;1;2;31400014;3f-7:30-9:10;ESETI-SALA-004
3120304;2024;1;1;31400002;2f-7:30-10:50;ESETI-SALA-011
3120304;2024;1;2;31400001;2f-7:30-10:50;ESETI-SALA-012
3120304;2025;1;1;31400002;2f-7:30-10:50;ESETI-SALA-017
3120304;2025;1;2;31400001;2f-7:30-10:50;ESETI-SALA-018
3120304;2026;1;1;31400022;3f-7:30-10:50;ESETI-SALA-001
3120304;2026;1;2;31400023;3f-7:30-10:50;ESETI-SALA-002
3120304;2027;1;1;31400016;3f-7:30-10:50;ESETI-SALA-001
3120304;2027;1;2;31400015;3f-7:30-10:50;ESETI-SALA-002
3120401;2024;2;1;31400013;2f-7:30-12:30;ESETI-SALA-005
3120401;2024;2;2;31400015;2f-7:30-12:30;ESETI-SALA-007
3120401;2025;2;1;31400019;2f-7:30-12:30;ESETI-SALA-009
3120401;2025;2;2;31400021;2f-7:30-12:30;ESETI-SALA-011
3120401;2026;2;1;31400023;2f-7:30-12:30;ESETI-SALA-011
3120401;2026;2;2;31400025;2f-7:30-12:30;ESETI-SALA-013
3120401;2027;2;1;31400015;2f-7:30-12:30;ESETI-SALA-007
3120401;2027;2;2;31400017;2f-7:30-12:30;ESETI-SALA-009
3120402;2024;2;1;31400014;2f-7:30-12:30;ESETI-SALA-006
3120402;2024;2;2;31400016;2f-7:30-12:30;ESETI-SALA-008
3120402;2025;2;1;31400020;2f-7:30-12:30;ESETI-SALA-010
3120402;2025;2;2;31400022;2f-7:30-12:30;ESETI-SALA-012
3120402;2026;2;1;31400024;2f-7:30-12:30;ESETI-SALA-012
3120402;2026;2;2;31400026;2f-7:30-12:30;ESETI-SALA-014
3120402;2027;2;1;31400016;2f-7:30-12:30;ESETI-SALA-008
3120402;2027;2;2;31400018;2f-7:30-12:30;ESETI-SALA-010
3120403;2024;2;1;31400010;2f-7:30-10:50;ESETI-SALA-009
3120403;2024;2;2;31400008;2f-7:30-10:50;ESETI-SALA-011
3120403;2025;2;1;31400006;2f-7:30-10:50;ESETI-SALA-017
3120403;2025;2;2;31200001;2f-7:30-10:50;ESETI-SALA-019
3120403;2026;2;1;31200002;2f-7:30-10:50;ESETI-SALA-023
3120403;2026;2;2;31400004;2f-7:30-10:50;ESETI-SALA-025
3120403;2027;2;1;31400014;3f-7:30-10:50;ESETI-SALA-005
3120403;2027;2;2;31400012;3f-7:30-10:50;ESETI-SALA-007
3120404;2024;2;1;31400009;2f-7:30-10:50;ESETI-SALA-010
3120404;2024;2;2;31400007;2f-7:30-10:50;ESETI-SALA-012
3120404;2025;2;1;31400005;2f-7:30-10:50;ESETI-SALA-018
3120404;2025;2;2;31200003;2f-7:30-10:50;ESETI-SALA-020
3120404;2026;2;1;31200006;2f-7:30-10:50;ESETI-SALA-024
3120404;2026;2;2;31400003;2f-7:30-10:50;ESETI-SALA-026
3120404;2027;2;1;31400013;3f-7:30-10:50;ESETI-SALA-006
3120404;2027;2;2;31400011;3f-7:30-10:50;ESETI-SALA-008
3120501;2025;1;1;31400009;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120501;2025;1;2;31400010;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120501;2026;1;1;31400009;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120501;2026;1;2;31400010;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120501;2027;1;1;31400003;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120501;2027;1;2;31400004;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120501;2028;1;1;31400003;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-001
3120501;2028;1;2;31400004;2f-7:30-10:50/4f-7:30-10:50;ESETI-SALA-002
3120502;2025;1;1;31400016;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-008
3120502;2025;1;2;31400017;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-009
3120502;2026;1;1;31400020;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-010
3120502;2026;1;2;31400021;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-011
3120502;2027;1;1;31400011;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-007
3120502;2027;1;2;31400012;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-008
3120502;2028;1;1;31400009;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-005
3120502;2028;1;2;31400010;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-006
3120503;2025;1;1;31400004;2f-7:30-10:50;ESETI-SALA-015
3120503;2025;1;2;31400003;2f-7:30-10:50;ESETI-SALA-016
3120503;2026;1;1;31400002;2f-7:30-10:50;ESETI-SALA-021
3120503;2026;1;2;31400001;2f-7:30-10:50;ESETI-SALA-022
3120503;2027;1;1;31400018;2f-7:30-10:50;ESETI-SALA-015
3120503;2027;1;2;31400017;2f-7:30-10:50;ESETI-SALA-016
3120503;2028;1;1;31400027;2f-7:30-10:50;ESETI-SALA-011
3120503;2028;1;2;31400028;2f-7:30-10:50;ESETI-SALA-012
3120601;2025;2;1;31400013;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120601;2025;2;2;31400014;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120601;2026;2;1;31400017;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-005
3120601;2026;2;2;31400018;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-006
3120601;2027;2;1;31400011;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120601;2027;2;2;31400012;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120601;2028;2;1;31400007;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120601;2028;2;2;31400008;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120602;2025;2;1;31400017;2f-7:30-12:30;ESETI-SALA-007
3120602;2025;2;2;31400018;2f-7:30-12:30;ESETI-SALA-008
3120602;2026;2;1;31400021;2f-7:30-12:30;ESETI-SALA-009
3120602;2026;2;2;31400022;2f-7:30-12:30;ESETI-SALA-010
3120602;2027;2;1;31400013;2f-7:30-12:30;ESETI-SALA-005
3120602;2027;2;2;31400014;2f-7:30-12:30;ESETI-SALA-006
3120602;2028;2;1;31400009;2f-7:30-12:30;ESETI-SALA-005
3120602;2028;2;2;31400010;2f-7:30-12:30;ESETI-SALA-006
3120603;2025;2;1;31400010;2f-7:30-10:50;ESETI-SALA-013
3120603;2025;2;2;31400008;2f-7:30-10:50;ESETI-SALA-015
3120603;2026;2;1;31200001;2f-7:30-10:50;ESETI-SALA-019
3120603;2026;2;2;31200004;2f-7:30-10:50;ESETI-SALA-021
3120603;2027;2;1;31400018;3f-7:30-10:50;ESETI-SALA-001
3120603;2027;2;2;31400016;3f-7:30-10:50;ESETI-SALA-003
3120603;2028;2;1;31400028;3f-7:30-10:50;ESETI-SALA-001
3120603;2028;2;2;31400026;3f-7:30-10:50;ESETI-SALA-003
3120604;2025;2;1;31400009;2f-7:30-10:50;ESETI-SALA-014
3120604;2025;2;2;31400007;2f-7:30-10:50;ESETI-SALA-016
3120604;2026;2;1;31200003;2f-7:30-10:50;ESETI-SALA-020
3120604;2026;2;2;31200005;2f-7:30-10:50;ESETI-SALA-022
3120604;2027;2;1;31400017;3f-7:30-10:50;ESETI-SALA-002
3120604;2027;2;2;31400015;3f-7:30-10:50;ESETI-SALA-004
3120604;2028;2;1;31400027;3f-7:30-10:50;ESETI-SALA-002
3120604;2028;2;2;31400025;3f-7:30-10:50;ESETI-SALA-004
3120701;2026;1;1;31400022;2f-7:30-12:30;ESETI-SALA-012
3120701;2026;1;2;31400023;2f-7:30-12:30;ESETI-SALA-013
3120701;2027;1;1;31400013;2f-7:30-12:30;ESETI-SALA-009
3120701;2027;1;2;31400014;2f-7:30-12:30;ESETI-SALA-010
3120701;2028;1;1;31400011;2f-7:30-12:30;ESETI-SALA-007
3120701;2028;1;2;31400012;2f-7:30-12:30;ESETI-SALA-008
3120701;2029;1;1;31400005;2f-7:30-12:30;ESETI-SALA-003
3120701;2029;1;2;31400006;2f-7:30-12:30;ESETI-SALA-004
3120702;2026;1;1;31400018;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-008
3120702;2026;1;2;31400019;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-009
3120702;2027;1;1;31400009;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-005
3120702;2027;1;2;31400010;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-006
3120702;2028;1;1;31400007;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120702;2028;1;2;31400008;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120702;2029;1;1;31400003;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-001
3120702;2029;1;2;31400004;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-002
3120703;2026;1;1;31400004;2f-7:30-10:50;ESETI-SALA-019
3120703;2026;1;2;31400003;2f-7:30-10:50;ESETI-SALA-020
3120703;2027;1;1;31400020;2f-7:30-10:50;ESETI-SALA-013
3120703;2027;1;2;31400019;2f-7:30-10:50;ESETI-SALA-014
3120703;2028;1;1;31400025;2f-7:30-10:50;ESETI-SALA-009
3120703;2028;1;2;31400026;2f-7:30-10:50;ESETI-SALA-010
3120703;2029;1;1;31400013;2f-7:30-10:50;ESETI-SALA-005
3120703;2029;1;2;31400014;2f-7:30-10:50;ESETI-SALA-006
3120704;2026;1;1;31400018;3f-7:30-10:00;ESETI-SALA-003
3120704;2026;1;2;31400019;3f-7:30-10:00;ESETI-SALA-004
3120704;2027;1;1;31400008;2f-7:30-10:00;ESETI-SALA-017
3120704;2027;1;2;31400007;2f-7:30-10:00;ESETI-SALA-018
3120704;2028;1;1;31400026;3f-7:30-10:00;ESETI-SALA-001
3120704;2028;1;2;31400025;3f-7:30-10:00;ESETI-SALA-002
3120704;2029;1;1;31400017;2f-7:30-10:00;ESETI-SALA-007
3120704;2029;1;2;31400018;2f-7:30-10:00;ESETI-SALA-008
3120801;2026;2;1;31400018;3f-7:30-11:40;ESETI-SALA-001
3120801;2026;2;2;31400017;3f-7:30-11:40;ESETI-SALA-002
3120801;2027;2;1;31400026;2f-7:30-11:40;ESETI-SALA-011
3120801;2027;2;2;31400027;2f-7:30-11:40;ESETI-SALA-012
3120801;2028;2;1;31400017;2f-7:30-11:40;ESETI-SALA-007
3120801;2028;2;2;31400018;2f-7:30-11:40;ESETI-SALA-008
3120801;2029;2;1;31400007;2f-7:30-11:40;ESETI-SALA-003
3120801;2029;2;2;31400008;2f-7:30-11:40;ESETI-SALA-004
3120802;2026;2;1;31400015;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-003
3120802;2026;2;2;31400016;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-004
3120802;2027;2;1;31400009;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-001
3120802;2027;2;2;31400010;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-002
3120802;2028;2;1;31400005;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-001
3120802;2028;2;2;31400006;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-002
3120802;2029;2;1;31400003;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-001
3120802;2029;2;2;31400004;2f-7:30-10:25/4f-7:30-10:25;ESETI-SALA-002
3120803;2026;2;1;31400008;2f-7:30-10:50;ESETI-SALA-015
3120803;2026;2;2;31400006;2f-7:30-10:50;ESETI-SALA-017
3120803;2027;2;1;31400022;2f-7:30-10:50;ESETI-SALA-013
3120803;2027;2;2;31400020;2f-7:30-10:50;ESETI-SALA-015
3120803;2028;2;1;31400025;2f-7:30-10:50;ESETI-SALA-009
3120803;2028;2;2;31400027;2f-7:30-10:50;ESETI-SALA-011
3120803;2029;2;1;31400013;2f-7:30-10:50;ESETI-SALA-005
3120803;2029;2;2;31400015;2f-7:30-10:50;ESETI-SALA-007
3120804;2026;2;1;31400007;2f-7:30-10:50;ESETI-SALA-016
3120804;2026;2;2;31400005;2f-7:30-10:50;ESETI-SALA-018
3120804;2027;2;1;31400021;2f-7:30-10:50;ESETI-SALA-014
3120804;2027;2;2;31400019;2f-7:30-10:50;ESETI-SALA-016
3120804;2028;2;1;31400026;2f-7:30-10:50;ESETI-SALA-010
3120804;2028;2;2;31400028;2f-7:30-10:50;ESETI-SALA-012
3120804;2029;2;1;31400014;2f-7:30-10:50;ESETI-SALA-006
3120804;2029;2;2;31400016;2f-7:30-10:50;ESETI-SALA-008
3130101;2023;1;1;31400001;2f-19:00-21:50/4f-19:00-21:45/6f-19:00-21:45;ESETI-SALA-001
3130101;2023;1;2;31400002;2f-19:00-21:50/4f-19:00-21:45/6f-19:00-21:45;ESETI-SALA-002
